2	214683529	2	71804638	+
2	214685549	2	71807059	+
2	214797523	2	71860623	+
2	214887411	3	69536381	+
2	214892586	2	71871300	+
2	214998308	2	71899600	+
2	215015489	1	6748294	-
2	215022021	2	71912870	+
2	215033035	2	71923620	+
2	215044326	3	69084411	-
2	215050883	9	54375274	+
2	215150444	4	64713668	-
2	215157874	2	71986628	+
2	215252093	2	72028598	+
2	215280347	2	72042824	+
2	215327219	2	72057367	-
2	215366113	2	72085310	+
2	215373040	2	72096041	+
2	215386915	4	8673927	+
2	215388518	*	0	-
2	215403699	4	941770	+
2	215403699	1	61690378	+
2	215409349	2	72112295	+
2	215444840	2	72136449	+
2	215451653	2	72143256	+
2	215486098	*	0	-
2	215487550	2	72161497	+
2	215595116	2	72161494	+
2	215635319	2	72180407	+
2	215644201	2	72192377	+
2	215679429	*	0	-
2	215722019	2	72217233	+
2	215776854	*	0	-
2	215781719	2	72233160	+
2	215838912	2	72260087	+
2	215851864	2	72279854	+
2	215863053	2	72301059	+
2	215957135	2	72313285	+
2	215966072	2	72324525	+
2	215971156	*	0	-
2	215978477	2	72330755	+
2	215978477	10	18765434	+
2	215978477	5	11338656	-
2	215978477	10	36983792	+
2	216138693	2	72471499	+
2	216328223	2	72505321	+
2	216328223	2	72519077	+
2	216331353	9	57607485	-
2	216335689	2	72531755	+
2	216391976	3	73870655	-
2	216395010	2	72577153	+
2	216401157	2	72582771	+
2	216663796	10	51616832	-
2	216679787	9	3622553	+
2	216766315	*	0	-
2	216853848	2	69789058	-
2	216884923	9	3544081	-
2	216888657	9	3513107	-
2	216888657	2	6220276	-
2	216891193	9	3508324	+
2	216892700	9	3845622	+
2	217013397	*	0	-
2	217016208	*	0	-
2	217098706	1	74655468	+
2	217107138	3	61051499	+
2	217110128	3	12854187	-
2	217184842	2	72919937	-
2	217191881	*	0	-
2	217201427	2	72887903	-
2	217201427	1	62635704	-
2	217206392	2	72835739	-
2	217207633	2	72833600	-
2	217255984	2	72815094	-
2	217263983	2	72800471	-
2	217284796	2	72756806	-
2	217339262	2	72752687	-
2	217434582	2	72734776	-
2	217447540	4	62368934	-
2	217457356	2	72705557	+
2	217560125	2	72962361	+
2	217589644	2	72965946	+
2	217641585	2	72976076	+
2	217672289	2	72991721	+
2	217681488	2	72997562	+
2	217690956	2	73003462	+
2	217691873	2	73054586	+
2	217699449	1	70591947	-
2	217699449	9	56130994	-
2	217699449	4	52982584	+
2	217699449	9	56131076	-
2	217699449	10	2309567	-
2	217709964	4	705987	-
2	217781215	*	0	-
2	217790789	4	57531745	-
2	217790789	1	64189612	+
2	217814347	5	62616378	-
2	217814347	5	71312341	-
2	217837030	2	73117817	+
2	217837030	2	73138217	+
2	217962433	4	61208275	+
2	217976403	2	73180939	+
2	217982799	1	69598438	-
2	218000090	6	42480794	-
2	218018545	2	73193846	+
2	218064313	7	54687546	+
2	218064313	7	60810673	-
2	218064313	2	51116385	-
2	218064313	4	60614783	-
2	218064313	5	19492824	-
2	218064313	7	17095092	+
2	218064313	3	69379704	+
2	218064313	5	9110874	-
2	218064313	2	60514621	+
2	218064313	10	11045329	+
2	218064313	4	4433838	+
2	218064313	6	2905904	-
2	218064313	1	59760730	+
2	218064313	2	45243725	-
2	218064313	7	43896579	-
2	218064313	5	2759753	-
2	218064313	9	49919597	-
2	218064313	1	5004902	-
2	218064313	7	57178172	-
2	218064313	1	51196815	-
2	218064313	7	16056994	+
2	218158310	2	73232027	+
2	218206674	2	73237172	+
2	218309398	5	71642943	+
2	218309398	2	73272601	+
2	218309398	2	73267636	+
2	218312220	2	73275294	+
2	218316852	*	0	-
2	218323951	2	73315541	+
2	218327505	2	73319822	+
2	218344704	10	35336552	+
2	218402338	*	0	-
2	218402879	2	73338439	+
2	218463970	7	7705253	+
2	218463970	7	7697324	+
2	218463970	1	79704553	+
2	218478425	2	73384065	+
2	218526912	2	73407016	+
2	218530917	2	73414656	+
2	218575862	2	73458549	+
2	218583576	*	0	-
2	218588918	3	59855763	+
2	218588918	9	53246514	+
2	218597482	2	19063508	+
2	218605362	7	58191414	-
2	218663330	*	0	-
2	218707093	2	73495122	+
2	218752233	6	46538555	+
2	218757271	2	73499739	+
2	218922625	9	44188647	+
2	218943746	*	0	-
2	219050105	8	51725927	-
2	219050105	8	53822624	+
2	219055703	2	73603736	+
2	219065492	2	73618586	+
2	219137890	2	73638224	+
2	219240558	2	73710317	+
2	219242027	2	73713708	+
2	219293809	2	73735539	+
2	219293809	2	73735875	+
2	219300304	*	0	-
2	219302995	2	73832842	+
2	219340252	2	73889941	+
2	219348782	2	73900421	+
2	219357056	2	73937660	+
2	219360901	2	73951501	+
2	219448057	2	73955763	+
2	219481540	8	16243760	-
2	219481540	3	57247566	-
2	219481540	8	16088012	-
2	219595662	2	74544802	-
2	219600960	2	74538635	-
2	219607348	2	74530301	-
2	219651816	2	74441371	+
2	219651816	2	74467964	-
2	219711029	1	18476908	+
2	219725578	2	74405191	-
2	219725578	2	74405297	-
2	219725578	9	3033133	+
2	219871994	2	74405191	+
2	219878672	2	74366269	-
2	219891537	2	74362434	-
2	219957655	2	74348780	-
2	219959370	2	74345743	-
2	219963606	2	74340744	-
2	219965544	2	74335484	-
2	219975248	2	74295277	-
2	219989864	2	74267977	-
2	219989864	2	74261858	+
2	219989864	2	74256697	-
2	220001132	2	74261858	-
2	220001132	2	74267977	+
2	220001132	2	74256697	+
2	220006132	2	74182244	-
2	220017428	2	74099563	-
2	220126541	2	74087907	-
2	220153465	2	74083329	-
2	220153465	9	1313404	+
2	220153533	9	1313430	+
2	220153533	2	74083495	-
2	220171958	2	74079871	-
2	220186901	2	626414	-
2	220203442	2	74074070	-
2	220205771	3	19254892	+
2	220205771	3	19161099	+
2	220205771	8	47789519	+
2	220205771	8	47775418	+
2	220218848	1	69418592	+
2	220221028	7	63116676	+
2	220265953	*	0	-
2	220334883	*	0	-
2	220339404	7	63657406	+
2	220339404	4	2139835	-
2	220347263	9	49919389	+
2	220347263	5	2794776	+
2	220347263	7	60810661	+
2	220347263	4	13145689	-
2	220347263	7	54687528	-
2	220347263	10	11045082	-
2	220347263	4	60614668	+
2	220347263	6	2905789	+
2	220347263	7	16056995	-
2	220347263	5	50706932	-
2	220347263	6	10668687	-
2	220347263	2	60514647	-
2	220347263	1	59760635	-
2	220347263	6	3369635	+
2	220347263	1	39598015	-
2	220347263	2	18802756	-
2	220347263	7	43896568	+
2	220347263	7	49819028	+
2	220347263	2	31084770	-
2	220347263	7	18986031	+
2	220347263	1	38138071	-
2	220363460	3	5716710	-
2	220365744	4	5236642	-
2	220365744	1	67292316	-
2	220365744	10	56152715	-
2	220365744	6	61059682	+
2	220375885	6	58320734	-
2	220378885	2	74057182	-
2	220383064	2	74598424	+
2	220439692	2	74615485	+
2	220442953	2	74618234	+
2	220493755	3	15554130	+
2	220605923	2	74694487	+
2	220605923	8	19258129	+
2	220616340	2	74701911	+
2	220640379	2	74730676	+
2	220640379	3	65547772	+
2	220650818	2	74746871	+
2	220733628	*	0	-
2	220735632	2	74774289	+
2	220795933	2	74816730	+
2	220801586	2	74830460	+
2	220805190	9	56898609	-
2	220805190	10	55819113	-
2	220805190	8	3225982	-
2	220805190	1	70400094	+
2	220835395	2	74860396	+
2	220862814	2	74861831	+
2	220868699	2	74899780	+
2	220868699	7	62764962	+
2	220868699	2	74895874	+
2	220882228	2	74927537	+
2	220960644	2	74951396	+
2	220967519	1	2747735	+
2	220976693	2	74961657	+
2	220979932	2	74966611	+
2	221010079	2	75017081	-
2	221018359	*	0	-
2	221062823	2	75050919	+
2	221072232	*	0	-
2	221307288	2	75080915	+
2	221312374	2	75085074	+
2	221396699	2	75129137	+
2	221396699	1	13541847	-
2	221449922	2	75150687	+
2	221453612	2	75159835	+
2	221455838	2	75168808	+
2	221755305	2	75222123	+
2	221760272	2	75227594	+
2	221769030	3	51405758	-
2	221781854	2	75247729	+
2	221784206	2	75251248	+
2	221854961	2	75333174	+
2	221879767	2	75357527	+
2	221914642	2	75362581	+
2	221914642	3	5728792	+
2	221914642	3	52835621	-
2	221914642	4	60999101	-
2	221914642	3	8026861	+
2	221914642	7	58058467	-
2	221914642	2	60320618	+
2	221914642	3	5731701	+
2	221914642	7	64983676	-
2	221914642	1	69824518	-
2	221914642	9	52057066	+
2	221914642	3	66984025	-
2	221916956	2	75371206	+
2	221921965	2	75420480	+
2	221947008	1	79332503	+
2	221947008	2	59551539	+
2	221947008	4	58811243	-
2	221947008	1	65288847	-
2	221947008	2	75024636	-
2	221947008	4	11022925	-
2	222096488	2	75466481	+
2	222100778	2	75471157	+
2	222250044	2	75509897	+
2	222255509	8	47587874	+
2	222281458	8	2867230	-
2	222281458	5	1101014	+
2	222356739	2	75598714	+
2	222391001	2	75730001	+
2	222393488	2	75739281	+
2	222399684	2	75746769	+
2	222466706	2	67013167	-
2	222471464	5	68350114	+
2	222481037	2	75761148	+
2	222488036	10	54604849	+
2	222488036	4	5655244	+
2	222497580	9	2448283	-
2	222501428	2	67236709	+
2	222533371	3	67976166	+
2	222533371	4	63105894	-
2	222533371	3	67974212	+
2	222661588	2	75836192	+
2	222724965	2	75944253	+
2	222816883	2	76026167	+
2	222818103	2	76028316	+
2	222819722	2	76029902	+
2	222849194	2	76029902	+
2	222879233	2	76029902	+
2	222969311	2	76039313	+
2	223004840	7	59536073	-
2	223004840	7	59536503	-
2	223010351	4	5552467	-
2	223062728	2	76056107	+
2	223108701	2	76065500	+
2	223268658	*	0	-
2	223272628	1	80375736	+
2	223272628	2	51553983	-
2	223272628	10	5024340	+
2	223272628	8	6557387	+
2	223272628	1	80040411	-
2	223283863	10	60787714	-
2	223283863	4	49908336	-
2	223302174	2	76090392	+
2	223318792	2	76093445	+
2	223322274	2	76096785	+
2	223326064	2	76099907	+
2	223334235	4	5070899	-
2	223371157	2	76176180	+
2	223379334	2	76186195	+
2	223382570	2	76189908	+
2	223382570	1	66519926	+
2	223384705	2	76195870	+
2	223391991	2	76217976	+
2	223447284	2	76242732	+
2	223537562	2	76352970	+
2	223566224	2	76408446	+
2	223566224	2	76387644	+
2	223566224	2	76400929	+
2	223601902	2	76408415	+
2	223601902	2	76400918	+
2	223606935	*	0	-
2	223621325	6	48284147	+
2	223630081	2	76426636	+
2	223634679	2	76438171	+
2	223667838	2	76455814	+
2	223714590	2	76498125	+
2	223717699	2	76529037	+
2	223801093	2	76589446	+
2	223808167	2	76599837	+
2	223827344	2	76623734	+
2	223829103	2	76655657	+
2	223879706	2	76669377	+
2	223921921	2	76703598	+
2	223926017	2	76711257	+
2	223935824	*	0	-
2	224061979	2	76736515	+
2	224106697	2	76788478	+
2	224120990	2	76832255	+
2	224126723	2	76992033	+
2	224134494	2	77000380	+
2	224194816	2	77024438	+
2	224194816	7	6594147	-
2	224248136	2	77050089	+
2	224425013	2	77078090	+
2	224435200	2	77095876	+
2	224442712	2	77127770	+
2	224443694	2	77128682	+
2	224454609	2	77168742	+
2	224482011	2	77174919	+
2	224491943	2	77196497	+
2	224654476	2	77327918	+
2	224666711	2	77335481	+
2	224669226	2	77360821	+
2	224757540	2	77388834	+
2	224780014	*	0	-
2	224784203	2	77572020	-
2	224784203	6	57471373	+
2	224784203	2	66376214	+
2	224784203	1	6940444	-
2	224791439	2	77395349	+
2	224808081	*	0	-
2	224810259	2	3114731	-
2	224810259	2	77410079	+
2	224881082	2	77448933	+
2	224898494	2	77456224	+
2	225012619	2	77476503	+
2	225059143	1	20740558	-
2	225069976	3	64923326	-
2	225070794	*	0	-
2	225072807	5	2795904	+
2	225072807	9	49919924	+
2	225072807	5	19493088	+
2	225072807	7	17097067	-
2	225072807	4	4435797	-
2	225072807	2	60473172	+
2	225072807	5	9111660	+
2	225072807	4	67937287	+
2	225072807	2	60516538	-
2	225072807	4	60615207	+
2	225072807	6	2906328	+
2	225072807	1	59762643	-
2	225072807	2	45246436	+
2	225072807	3	69381679	-
2	225072807	5	50708887	-
2	225072807	7	43897003	+
2	225072807	10	51723363	+
2	225072807	7	49819484	+
2	225118563	5	71530138	-
2	225118563	7	16057029	-
2	225118563	3	53707008	-
2	225118563	7	55315653	+
2	225118563	6	3372492	+
2	225118563	5	26427395	-
2	225118563	7	60813460	+
2	225118563	7	54687592	-
2	225118563	7	49821951	+
2	225118563	4	13145700	-
2	225118563	6	9894398	-
2	225118563	5	41496129	-
2	225118563	5	50706949	-
2	225118563	3	46877635	+
2	225118563	10	11045226	-
2	225118563	1	39598146	-
2	225118563	10	7283833	+
2	225118563	5	9113503	+
2	225118563	2	45248213	+
2	225118563	3	49002123	-
2	225118563	1	62120659	-
2	225121043	4	57434670	+
2	225121043	6	56322266	+
2	225124635	*	0	-
2	225207322	2	77586040	+
2	225211077	2	77610239	+
2	225279855	2	77650473	+
2	225331318	2	77662342	+
2	225334575	1	1450205	+
2	225336968	2	77672858	+
2	225343067	6	48283709	+
2	225397842	6	54682043	+
2	225397842	2	65393138	-
2	225402057	*	0	-
2	225519590	6	40312197	+
2	225527259	2	76850115	-
2	225534826	1	14562915	-
2	225535878	1	1512851	-
2	225598910	7	58697040	+
2	225609655	5	71715225	-
2	225609655	5	69563142	-
2	225688832	5	13454104	-
2	225741609	*	0	-
2	225770946	5	13386332	-
2	225869891	5	13319227	+
2	225879195	2	62097080	-
2	225909347	5	12790417	-
2	225923664	5	12779008	-
2	225983638	5	12768621	-
2	226007781	5	12760743	-
2	226045629	5	12638563	-
2	226081220	5	12470465	-
2	226081220	5	12448832	-
2	226141607	5	12278105	+
2	226147352	10	50164257	-
2	226147352	1	12669282	+
2	226147352	8	59579762	-
2	226147352	10	52236578	+
2	226230249	5	12289960	+
2	226300833	5	12000288	-
2	226300833	8	10169603	+
2	226345272	5	11963517	-
2	226396124	5	11930020	-
2	226465984	5	11677400	+
2	226465984	5	11789964	-
2	226571959	5	11366910	+
2	226688336	5	11471083	+
2	226781429	5	11514762	+
2	226783207	9	57153047	-
2	226783207	3	58990590	+
2	226783207	6	61060169	-
2	226801165	*	0	-
2	226802708	3	9881838	+
2	226813485	5	11007006	+
2	226813485	5	10992057	+
2	226835532	1	5286493	+
2	226920403	5	10817847	-
2	226977948	8	58136009	-
2	226983192	*	0	-
2	226984490	5	10489753	-
2	227084917	5	67832274	-
2	227230998	*	0	-
2	227279908	5	9023581	-
2	227371967	5	8889099	-
2	227371967	5	69818321	-
2	227371967	8	57683151	+
2	227410317	5	8734946	-
2	227432360	5	28121563	-
2	227455863	5	30913638	-
2	227512023	5	16262739	+
2	227537420	5	35460542	-
2	227631091	9	49686679	-
2	228082170	5	34080263	-
2	228322446	5	64114356	-
2	228322446	5	64134592	-
2	228322446	5	64097484	+
2	228327901	5	50848876	+
2	228472484	*	0	-
2	228624430	5	51292501	+
2	228717803	5	51623621	+
2	228732533	5	51657248	+
2	228883647	5	52984881	+
2	228960701	5	53302633	+
2	228999271	*	0	-
2	229071472	5	53302633	+
2	229145502	5	53356845	+
2	229179972	4	60265748	-
2	229179972	1	8967308	+
2	229193799	5	53367905	+
2	229204127	5	53370503	+
2	229204127	5	53368113	+
2	229240572	7	5464297	-
2	229255589	5	53534428	+
2	229283288	*	0	-
2	229287652	5	53570167	+
2	229306543	3	59081761	-
2	229306543	3	59042002	-
2	229333802	5	53581630	+
2	229444857	*	0	-
2	229464933	5	55270842	-
2	229467327	5	55249650	-
2	229467327	9	2984918	-
2	229497316	5	55217405	-
2	229497316	5	55202825	-
2	229565191	10	5707389	+
2	229671848	5	55074867	-
2	229698714	5	55036913	-
2	229723559	5	55009668	-
2	229738496	5	54720587	-
2	229754222	5	53906989	-
2	229771474	5	53883641	-
2	229857449	5	53761280	-
2	229857449	5	53755804	-
2	229864986	5	53755847	+
2	229864986	5	67487902	-
2	229864986	5	67468050	+
2	229929722	5	69361749	-
2	229929722	3	66625436	+
2	230076833	*	0	-
2	230222235	9	6854105	+
2	230226142	*	0	-
2	230304901	*	0	-
2	230338653	5	57378819	+
2	230345638	5	57619828	+
2	230440692	8	4183230	+
2	230440692	1	67292083	+
2	230440692	1	728521	-
2	230448468	7	4598064	-
2	230475201	*	0	-
2	230555707	5	58045772	+
2	230641539	5	58078231	+
2	230685598	5	58096681	-
2	230760361	5	58166678	+
2	230832975	2	73117817	+
2	230832975	2	73118062	+
2	230846790	5	58199788	+
2	230846790	5	58111279	+
2	230846790	5	58132149	-
2	230846790	4	53189889	+
2	230846790	4	52804562	-
2	230846790	2	68441232	+
2	230953342	5	58942287	+
2	230953342	5	58859279	-
2	230953342	5	58903903	+
2	230953342	5	58880234	+
2	230953342	5	59008814	+
2	230953342	5	58914382	+
2	230953342	5	58914555	+
2	230953342	5	58880613	+
2	230983606	2	61872412	-
2	230983606	1	13463164	+
2	230983606	2	67647866	-
2	230996041	7	5464297	-
2	231129787	5	59230044	+
2	231171260	5	59260299	+
2	231200750	5	59271607	+
2	231210826	5	59285068	+
2	231240286	5	59325258	+
2	231301834	5	59441789	+
2	231451417	5	59441789	-
2	231479414	6	55460671	-
2	231479414	9	54275799	+
2	231533534	5	59441789	-
2	231539138	*	0	-
2	231618336	5	60589361	+
2	231618336	5	60595503	+
2	231740306	4	5821338	+
2	231742694	*	0	-
2	231764144	5	60875999	+
2	231785495	5	60880912	+
2	231894351	*	0	-
2	231910737	*	0	-
2	231913591	5	61047771	-
2	231963135	*	0	-
2	231981348	5	61390658	+
2	231999644	4	59121027	+
2	232005074	5	61680777	-
2	232015122	3	69534961	+
2	232021518	5	61776968	+
2	232060168	5	61782266	+
2	232174927	5	61910778	+
2	232180252	9	47469029	-
2	232180252	10	1579817	+
2	232196184	4	4821966	-
2	232211854	1	20740558	-
2	232247283	5	62296216	-
2	232247283	5	62231588	-
2	232247283	5	62308346	-
2	232273331	5	62172200	-
2	232330793	*	0	-
2	232340558	5	62358994	+
2	232340020	5	62360217	+
2	232361666	5	62364252	+
2	232405075	*	0	-
2	232434738	*	0	-
2	232512052	5	62492309	+
2	232516766	5	62537247	+
2	232612000	*	0	-
2	232638292	5	62670130	+
2	232669831	5	62682144	+
2	232670519	5	62686056	+
2	232695558	5	62737246	+
2	232695558	2	66394935	+
2	232695558	2	66401886	+
2	232741672	*	0	-
2	232760300	1	66080506	+
2	232760300	3	71554649	+
2	232774838	5	62750704	+
2	232825416	10	51744328	+
2	232825416	5	62792781	-
2	232825416	5	62796382	+
2	232825416	5	65263494	+
2	232825416	5	65274816	-
2	232827656	1	5460983	+
2	232827656	4	55075499	+
2	232843576	5	62920867	-
2	232866952	5	62897252	-
2	232866952	7	4550856	+
2	232871183	*	0	-
2	232956122	1	1119071	+
2	232956122	1	1149218	-
2	232956122	7	12886057	+
2	232956122	3	17047744	+
2	232956122	7	11688787	-
2	232956122	1	67699232	-
2	232956122	1	50112782	-
2	232956122	10	48680252	+
2	233035629	1	1118790	+
2	233035629	1	1149218	-
2	233035629	3	17047463	+
2	233035629	7	11688722	-
2	233035629	7	12885776	+
2	233035629	1	67699232	-
2	233035629	2	17722113	-
2	233035629	1	50112782	-
2	233035629	10	48679980	+
2	233035629	1	78303374	+
2	233067372	*	0	-
2	233248488	5	63373824	+
2	233272026	1	73777294	-
2	233279607	2	67013720	+
2	233357498	5	63408247	+
2	233393208	5	63418610	+
2	233400595	5	63461546	-
2	233419529	5	63718685	+
2	233419529	3	57065515	+
2	233419529	2	70908284	+
2	233437345	5	16918131	+
2	233448570	5	63808885	+
2	233478321	5	63936862	+
2	233566671	9	52599225	+
2	233566671	7	63083679	+
2	233566671	3	5756545	-
2	233566671	3	65991244	+
2	233571613	5	70131321	+
2	233580153	*	0	-
2	233610031	5	64009470	+
2	233654880	5	64114356	+
2	233654880	5	64136757	+
2	233654880	5	64097473	-
2	233699100	3	72517315	-
2	233701803	5	64206132	+
2	233707664	5	18753949	-
2	233707664	8	664530	-
2	233707664	5	638547	-
2	233713332	*	0	-
2	233973935	10	58752425	-
2	233973935	1	75686061	+
2	233973935	1	15360241	+
2	233985222	*	0	-
2	233991809	5	64639188	+
2	233991675	5	64640446	+
2	234048648	5	64649357	+
2	234055219	5	64658095	+
2	234055219	2	61931876	+
2	234164097	5	64649584	+
2	234173727	5	64650077	+
2	234178088	5	64658095	+
2	234178088	2	61931876	+
2	234248940	*	0	-
2	234252951	3	429698	+
2	234252951	4	57434670	-
2	234252951	3	5174550	+
2	234257646	1	80401078	+
2	234257646	1	51196799	-
2	234257646	9	49919597	-
2	234257646	1	75941511	+
2	234257646	5	71530138	+
2	234257646	5	2794984	-
2	234257646	7	60810757	-
2	234257646	7	57178157	-
2	234257646	1	5004887	-
2	234257646	7	54687592	+
2	234257646	6	10668671	+
2	234257646	7	16057029	+
2	234257646	6	3369686	-
2	234257646	7	55312847	-
2	234257646	3	53707008	+
2	234257646	8	46770721	-
2	234257646	5	9110874	-
2	234257646	1	39598146	+
2	234257646	6	40107221	-
2	234257646	5	50706949	+
2	234257646	2	18802740	+
2	234266504	6	56566634	+
2	234266504	6	56580532	+
2	234291844	*	0	-
2	234295480	10	2993566	-
2	234342168	1	1573842	-
2	234342168	2	70124974	-
2	234342168	4	67697437	-
2	234345049	3	3565076	+
2	234413695	9	55687295	-
2	234534330	5	64658095	+
2	234534330	2	61931876	+
2	234548539	5	64681925	+
2	234554798	*	0	-
2	234648305	5	64732895	+
2	234651175	5	64649360	+
2	234657097	5	64658095	+
2	234657097	2	61931876	+
2	234868634	5	64649584	+
2	234886402	5	64658095	+
2	234886402	2	61931876	+
2	234902465	5	64681925	+
2	234920666	10	11045550	+
2	234920666	4	13146033	+
2	234920666	7	54687910	+
2	234920666	7	60811978	-
2	234920666	7	49820282	-
2	234920666	4	60615872	-
2	234920666	1	39598494	+
2	234920666	5	41496465	+
2	234920666	2	45246739	-
2	234920666	1	59761089	+
2	234920666	6	2906993	-
2	234920666	4	67957738	-
2	234920666	2	60514979	+
2	234920666	4	4434200	+
2	234920666	7	43897671	-
2	234920666	2	60473837	-
2	234920666	3	72008326	+
2	234920666	1	53173163	+
2	234920666	1	51197937	-
2	234920666	1	38138412	+
2	234920666	10	8605735	-
2	234933340	4	67955127	-
2	234933340	2	60518027	+
2	234933340	1	59764129	+
2	234947014	4	2401604	-
2	234948266	*	0	-
2	235018108	5	64732895	+
2	235040797	2	77675155	-
2	235043560	10	55452586	+
2	235053907	5	64833428	+
2	235060528	5	64925649	+
2	235079224	5	65147259	+
2	235093752	5	65208604	-
2	235094843	5	65205456	-
2	235102489	4	56152336	-
2	235102489	2	74352894	+
2	235102489	9	55306764	-
2	235123301	5	65197841	-
2	235208324	*	0	-
2	235286314	1	15035134	+
2	235451568	3	52315584	+
2	235451568	7	56738074	-
2	235451568	4	122322	+
2	235451568	5	35838549	+
2	235452964	4	123311	+
2	235452964	3	52315786	+
2	235452964	7	56738074	-
2	235452964	5	35840712	+
2	235722926	3	52315584	+
2	235722926	7	56738074	-
2	235722926	4	122322	+
2	235722926	5	35838549	+
2	235788237	3	52315584	+
2	235788237	7	56738074	-
2	235788237	4	122322	+
2	235788237	5	35838549	+
2	235868896	5	65860478	-
2	235873081	5	66075662	-
2	235925333	5	66014625	-
2	235972116	5	66185605	+
2	235984776	5	66366820	+
2	236027630	2	71483257	+
2	236027630	4	13453018	+
2	236027630	3	62487503	+
2	236056673	5	66445976	-
2	236070810	5	66438733	-
2	236077352	5	67091069	-
2	236077352	5	67076679	+
2	236077352	5	67107733	-
2	236201112	10	9672739	-
2	236201112	3	5542220	+
2	236201112	5	66876440	-
2	236212341	5	66909356	+
2	236214875	5	66912584	+
2	236348383	5	67091069	+
2	236348383	5	67076679	-
2	236348383	5	67107733	+
2	236354124	5	67091069	+
2	236354124	5	67076679	-
2	236354124	5	67107733	+
2	236373651	*	0	-
2	236406901	*	0	-
2	236481442	8	41967187	+
2	236481442	10	3748745	-
2	236481442	2	8596760	+
2	236481442	4	46535303	-
2	236481442	7	5656353	-
2	236481442	10	9734320	+
2	236481442	5	11501644	+
2	236481442	1	1149545	+
2	236481442	1	1118151	-
2	236481442	7	12885136	-
2	236481442	3	17046823	-
2	236481442	1	67699492	+
2	236515279	*	0	-
2	236564997	5	68197662	+
2	236564997	8	51665158	+
2	236609547	*	0	-
2	236697479	1	39111757	+
2	236697479	7	60809268	+
2	236697479	3	69379703	-
2	236697479	5	19492626	+
2	236697479	7	17095091	-
2	236697479	4	4433837	-
2	236697479	7	54687550	-
2	236697479	4	67955127	+
2	236697479	5	9110874	+
2	236697479	5	2794786	+
2	236697479	1	59760729	-
2	236697479	7	49819004	+
2	236697479	9	49919399	+
2	236697479	2	60472550	+
2	236697479	1	39598144	-
2	236697479	7	43895057	+
2	236697479	7	16056994	-
2	236697479	6	40445479	+
2	236697479	2	55359754	-
2	236697479	10	35868003	+
2	236697479	1	38138052	-
2	236697479	1	65754863	+
2	236697479	4	6629397	+
2	236708454	5	68224193	+
2	236774748	5	68235455	+
2	236782564	5	68367260	-
2	236807963	*	0	-
2	236810736	1	1812769	-
2	236816516	*	0	-
2	236835376	9	49119745	-
2	236835376	1	57283221	-
2	236838013	4	13425716	+
2	236920940	5	68338804	-
2	236954507	5	68375590	+
2	237023850	5	68449321	+
2	237023850	5	68441028	+
2	237063236	9	8632533	-
2	237063236	9	1075599	-
2	237063236	6	55226176	-
2	237080087	5	68484249	+
2	237084562	5	68494338	-
2	237086921	3	52315584	+
2	237086921	7	56738074	-
2	237086921	4	122322	+
2	237086921	5	35838549	+
2	237091675	5	68491567	+
2	237159141	5	68631429	+
2	237163337	*	0	-
2	237164736	5	68631429	+
2	237164736	5	68494565	+
2	237179228	5	68630788	+
2	237179228	5	68494565	+
2	237204557	5	68630788	+
2	237204557	5	68494566	+
2	237292678	5	68642154	+
2	237302229	5	68646603	+
2	237308852	1	67641605	+
2	237363346	5	68976995	+
2	237384175	6	54645819	-
2	237387357	5	6167459	-
2	237398463	5	2893386	+
2	237412865	2	5794322	-
2	237412865	2	5786960	-
2	237412865	2	5770104	-
2	237412865	3	12479060	-
2	237412865	2	9404598	+
2	237412865	6	46198778	-
2	237421455	5	68765009	-
2	237421455	5	68824973	-
2	237421455	3	72117093	+
2	237424221	*	0	-
2	237487373	2	76516212	+
2	237487373	8	52313593	+
2	237487373	1	46541816	+
2	237526488	5	69337335	+
2	237551740	*	0	-
2	237554154	3	65390264	+
2	237613356	*	0	-
2	237647769	*	0	-
2	237658915	9	54085785	-
2	237658915	5	67526539	-
2	237752042	10	56277115	-
2	237877636	*	0	-
2	237885050	8	56472931	-
2	237885050	1	69996314	+
2	237891870	5	69921553	+
2	237896411	5	69699454	-
2	237903357	5	69680447	-
2	237903357	5	69538702	-
2	237932316	5	69663905	-
2	237932316	10	18316790	-
2	237932316	4	56061492	-
2	237959528	5	69589545	-
2	237959528	5	69563007	-
2	237959528	5	69594931	-
2	238013082	5	70062275	+
2	238062521	6	47920165	-
2	238069977	5	70270333	+
2	238098755	8	1140259	+
2	238143557	10	6738962	+
2	238143557	10	4274298	+
2	238219444	*	0	-
2	238231837	5	70891572	-
2	238231837	5	70911033	-
2	238231837	1	56683998	-
2	238235302	2	4177356	-
2	238235302	4	25774705	-
2	238238209	5	70909336	-
2	238238209	1	56682040	-
2	238238209	5	70889434	-
2	238305607	*	0	-
2	238320508	5	70889806	-
2	238320508	1	56683144	-
2	238324548	*	0	-
2	238394149	3	59096345	-
2	238496154	5	70888784	-
2	238496154	5	70910073	-
2	238496154	1	56682040	-
2	238585665	5	11358183	-
2	238589013	*	0	-
2	238606921	5	70724362	-
2	238606921	5	70939289	-
2	238683421	5	70891565	+
2	238683421	1	56683992	+
2	238727405	1	4021268	-
2	238727405	1	3951482	+
2	238771364	*	0	-
2	238827247	4	51850891	+
2	238827247	10	20266676	-
2	238827247	1	20302897	-
2	238893820	5	71135029	+
2	238958933	7	63886602	-
